geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US08101001100,"Census Tract 11, Pueblo, CO",2318,431,921,351,863,349,17,19,41,45,0,12,0,12,0,12,0,12,0,12,0,12,1397,293,755,268,17,22,147,158,0,12,0,12,408,211,70,87,0,12,70,87
14000US08101001200,"Census Tract 12, Pueblo, CO",2185,291,500,117,390,103,29,32,3,8,0,12,0,12,0,12,78,67,0,12,78,67,1685,282,957,262,0,12,90,70,0,12,0,12,575,209,63,44,34,32,29,29
14000US08101001400,"Census Tract 14, Pueblo, CO",1551,249,653,123,542,115,41,28,0,12,5,9,0,12,0,12,65,51,21,30,44,41,898,230,497,188,0,12,149,111,0,12,0,12,106,80,146,129,62,70,84,102
14000US08101001500,"Census Tract 15, Pueblo, CO",2579,456,1296,256,1175,223,21,20,16,23,30,32,0,12,31,50,23,22,0,12,23,22,1283,402,721,370,0,12,316,189,0,12,0,12,214,183,32,31,32,31,0,12
14000US08101001600,"Census Tract 16, Pueblo, CO",1701,216,1117,145,1036,154,22,30,4,9,21,28,0,12,7,11,27,22,0,12,27,22,584,138,295,112,9,13,7,10,21,32,0,12,161,93,91,101,18,29,73,97
14000US08101001700,"Census Tract 17, Pueblo, CO",4754,601,2950,467,2734,476,19,20,25,34,38,34,0,12,23,35,111,105,0,12,111,105,1804,516,1070,387,4,11,200,183,12,20,0,12,281,256,237,145,172,121,65,84
14000US08101001800,"Census Tract 18, Pueblo, CO",2382,420,1447,382,1370,401,15,15,38,47,0,12,0,12,0,12,24,28,14,22,10,13,935,175,612,191,0,12,23,20,0,12,0,12,273,137,27,26,7,12,20,22
14000US08101001900,"Census Tract 19, Pueblo, CO",1659,430,932,173,827,166,44,64,11,14,8,9,0,12,0,12,42,37,0,12,42,37,727,341,514,297,38,29,53,50,0,12,0,12,95,66,27,22,15,18,12,13
14000US08101002000,"Census Tract 20, Pueblo, CO",3519,482,1313,363,1008,331,81,66,23,28,39,55,0,12,0,12,162,94,22,35,140,89,2206,370,1167,477,0,12,231,194,0,12,0,12,604,323,204,199,198,200,6,18
14000US08101002100,"Census Tract 21, Pueblo, CO",1495,297,373,123,267,110,42,26,0,12,16,23,0,12,21,22,27,29,0,12,27,29,1122,227,756,178,0,12,36,37,0,12,0,12,261,117,69,49,32,31,37,43
14000US08101002200,"Census Tract 22, Pueblo, CO",1524,257,841,243,743,217,66,63,8,14,3,7,0,12,0,12,21,24,0,12,21,24,683,151,487,128,38,44,33,48,6,9,0,12,119,113,0,12,0,12,0,12
14000US08101002300,"Census Tract 23, Pueblo, CO",4104,750,1516,371,1291,372,39,36,8,12,19,19,0,12,14,19,145,117,9,14,136,117,2588,655,1608,593,79,83,30,36,0,12,39,47,682,302,150,132,40,45,110,124
14000US08101002400,"Census Tract 24, Pueblo, CO",1994,367,1088,286,945,289,70,65,30,44,0,12,0,12,0,12,43,34,0,12,43,34,906,236,528,190,0,12,172,217,0,12,0,12,145,98,61,52,21,25,40,47
14000US08101002500,"Census Tract 25, Pueblo, CO",2668,383,1392,278,1266,273,68,92,0,12,0,12,0,12,0,12,58,60,0,12,58,60,1276,311,822,291,24,52,80,76,0,12,0,12,253,164,97,86,26,35,71,82
14000US08101002600,"Census Tract 26, Pueblo, CO",3959,714,2059,576,1910,570,125,118,0,12,15,25,0,12,0,12,9,14,0,12,9,14,1900,472,1357,468,24,28,10,15,0,12,0,12,440,251,69,62,69,62,0,12
14000US08101002700,"Census Tract 27, Pueblo, CO",5449,758,2656,511,2495,502,122,94,7,12,0,17,0,17,12,22,20,29,0,17,20,29,2793,509,1836,476,0,17,396,341,0,17,0,17,227,141,334,236,65,64,269,221
14000US08101002801,"Census Tract 28.01, Pueblo, CO",5123,569,2920,550,2425,494,76,66,118,53,0,17,0,17,86,147,215,117,0,17,215,117,2203,564,1399,561,45,59,43,69,0,17,0,17,535,303,181,154,68,101,113,117
14000US08101002802,"Census Tract 28.02, Pueblo, CO",3694,490,2193,448,2023,460,75,65,62,86,0,12,0,12,0,12,33,40,0,12,33,40,1501,332,1029,315,9,14,55,59,0,12,14,24,303,221,91,87,5,8,86,87
14000US08101002804,"Census Tract 28.04, Pueblo, CO",4518,582,3615,477,3492,480,0,12,0,12,48,47,0,12,0,12,75,62,0,12,75,62,903,403,776,384,0,12,8,12,0,12,0,12,101,140,18,21,18,21,0,12
14000US08101002806,"Census Tract 28.06, Pueblo, CO",3849,539,2754,530,2656,503,0,12,10,15,0,12,0,12,0,12,88,76,0,12,88,76,1095,245,809,245,0,12,0,12,19,41,0,12,207,170,60,50,60,50,0,12
14000US08101002807,"Census Tract 28.07, Pueblo, CO",4941,842,2466,341,2337,346,2,5,0,12,30,35,0,12,0,12,97,73,0,12,97,73,2475,650,1904,653,3,50,52,46,18,30,0,12,329,193,169,133,125,132,44,44
14000US08101002808,"Census Tract 28.08, Pueblo, CO",3463,512,1884,346,1628,230,93,101,0,12,80,64,0,12,0,12,83,78,9,15,74,75,1579,331,1014,264,0,12,0,12,16,26,0,12,214,146,335,245,254,236,81,85
14000US08101002901,"Census Tract 29.01, Pueblo, CO",3176,427,1485,317,1165,278,105,106,8,13,32,25,0,12,0,12,175,125,0,12,175,125,1691,364,952,307,24,39,72,76,0,12,0,12,503,236,140,208,68,98,72,132
14000US08101002906,"Census Tract 29.06, Pueblo, CO",4253,477,3179,350,3006,325,9,15,17,22,7,13,0,12,29,45,111,115,79,112,32,29,1074,407,877,402,0,12,73,104,0,12,0,12,55,46,69,50,53,48,16,28
14000US08101002911,"Census Tract 29.11, Pueblo, CO",2827,422,1999,234,1818,238,15,22,9,10,52,36,0,12,9,14,96,66,9,14,87,64,828,271,731,264,0,12,28,32,0,12,0,12,0,12,69,85,0,12,69,85
14000US08101002912,"Census Tract 29.12, Pueblo, CO",2061,468,1110,204,972,205,29,33,11,18,21,36,52,54,0,12,25,33,0,12,25,33,951,399,552,289,8,12,10,14,77,129,0,12,266,240,38,47,38,47,0,12
14000US08101002913,"Census Tract 29.13, Pueblo, CO",3067,288,2629,294,2512,288,9,16,0,12,45,33,0,12,9,15,54,44,0,12,54,44,438,137,372,129,0,12,0,12,0,12,0,12,30,23,36,35,25,31,11,17
14000US08101002914,"Census Tract 29.14, Pueblo, CO",3405,585,2329,491,2166,480,21,25,10,13,30,45,0,12,11,19,91,70,0,12,91,70,1076,290,932,305,0,12,10,15,9,16,0,12,80,80,45,40,34,35,11,18
14000US08101002915,"Census Tract 29.15, Pueblo, CO",2759,407,1840,268,1808,271,1,3,13,15,7,14,0,12,0,12,11,17,0,12,11,17,919,299,596,157,0,12,29,49,0,12,0,12,49,42,245,236,232,237,13,19
14000US08101002916,"Census Tract 29.16, Pueblo, CO",2810,413,1768,219,1616,201,30,30,29,37,0,12,0,12,19,34,74,71,0,12,74,71,1042,402,888,406,0,12,0,12,0,12,0,12,69,62,85,66,85,66,0,12
14000US08101002917,"Census Tract 29.17, Pueblo, CO",3210,395,2260,298,2045,254,0,12,9,13,113,115,0,12,0,12,93,66,0,12,93,66,950,245,815,238,0,12,0,12,0,12,0,12,31,35,104,92,72,82,32,35
14000US08101003001,"Census Tract 30.01, Pueblo, CO",1610,383,956,257,948,260,0,12,0,12,0,12,0,12,0,12,8,11,7,11,1,3,654,314,271,185,0,12,93,131,0,12,0,12,168,155,122,199,122,199,0,12
14000US08101003004,"Census Tract 30.04, Pueblo, CO",2769,327,1999,255,1723,230,9,11,0,12,89,48,31,32,4,6,143,110,67,92,76,67,770,230,700,222,0,12,0,12,0,12,0,12,22,27,48,44,23,40,25,19
14000US08101003103,"Census Tract 31.03, Pueblo, CO",1860,383,648,98,586,92,39,43,0,12,0,12,0,12,0,12,23,41,0,12,23,41,1212,370,934,265,0,12,92,82,0,12,0,12,80,59,106,110,29,49,77,101
14000US08101003104,"Census Tract 31.04, Pueblo, CO",2138,216,1289,115,1214,107,0,12,10,19,45,67,0,12,0,12,20,18,11,17,9,10,849,188,644,180,0,12,11,16,0,12,0,12,71,86,123,99,78,80,45,65
14000US08101003105,"Census Tract 31.05, Pueblo, CO",3202,278,2279,253,2228,257,0,12,0,12,51,45,0,12,0,12,0,12,0,12,0,12,923,162,710,228,0,12,10,15,80,104,0,12,96,135,27,39,27,39,0,12
14000US08101003106,"Census Tract 31.06, Pueblo, CO",1540,445,754,211,693,207,2,4,32,29,6,9,21,32,0,12,0,12,0,12,0,12,786,417,380,158,0,12,69,96,0,12,0,12,334,297,3,5,3,5,0,12
14000US08101003200,"Census Tract 32, Pueblo, CO",3333,556,2492,477,2461,476,12,19,0,12,0,12,18,29,0,12,1,3,0,12,1,3,841,298,727,287,0,12,112,125,0,12,0,12,0,12,2,5,0,12,2,5
14000US08101003500,"Census Tract 35, Pueblo, CO",1783,398,1142,229,944,210,31,39,39,37,0,12,0,12,0,12,128,102,7,13,121,103,641,291,457,275,38,57,29,44,0,12,0,12,86,60,31,27,21,21,10,17
14000US08101003600,"Census Tract 36, Pueblo, CO",2082,314,1175,293,1076,277,43,33,16,21,19,28,0,12,0,12,21,22,0,12,21,22,907,160,665,207,0,12,28,34,5,7,0,12,173,97,36,33,29,31,7,10
14000US08101980100,"Census Tract 9801, Pueblo, CO",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08103951100,"Census Tract 9511, Rio Blanco, CO",3893,275,3558,235,3329,219,1,5,55,52,29,45,0,12,0,12,144,91,47,68,97,62,335,136,332,137,0,12,2,3,0,12,0,12,0,12,1,2,1,2,0,12
14000US08103951200,"Census Tract 9512, Rio Blanco, CO",2476,275,2153,235,2010,225,21,25,26,28,8,17,0,12,0,12,88,62,0,12,88,62,323,136,161,97,0,12,0,12,0,12,0,12,32,37,130,94,36,47,94,89
14000US08105976700,"Census Tract 9767, Rio Grande, CO",4685,182,1973,232,1884,232,6,12,3,7,8,20,0,12,25,47,47,71,0,12,47,71,2712,218,2349,229,0,12,28,52,0,12,0,12,227,108,108,107,57,90,51,59
14000US08105976800,"Census Tract 9768, Rio Grande, CO",1693,188,755,164,701,159,2,5,12,11,0,12,5,9,0,12,35,51,0,12,35,51,938,192,724,203,0,12,34,34,0,12,0,12,167,81,13,13,13,13,0,12
14000US08107000100,"Census Tract 1, Routt, CO",1920,264,1852,265,1830,259,17,37,5,12,0,12,0,12,0,12,0,12,0,12,0,12,68,65,68,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08107000200,"Census Tract 2, Routt, CO",2570,388,2290,374,2185,372,10,21,0,12,1,2,0,12,0,12,94,57,0,12,94,57,280,170,244,166,0,12,5,8,0,12,0,12,31,37,0,12,0,12,0,12
14000US08107000300,"Census Tract 3, Routt, CO",2342,316,2289,310,2220,313,16,28,46,53,7,11,0,12,0,12,0,12,0,12,0,12,53,48,42,37,0,12,0,12,0,12,0,12,3,9,8,24,8,24,0,12
14000US08107000400,"Census Tract 4, Routt, CO",4021,495,3473,516,3178,473,8,16,0,12,0,12,0,12,0,12,287,355,280,354,7,11,548,242,458,249,0,12,0,12,0,12,0,12,46,56,44,60,44,60,0,12
14000US08107000500,"Census Tract 5, Routt, CO",4135,526,3883,518,3580,486,39,47,7,13,64,71,0,12,18,28,175,174,131,162,44,65,252,119,195,104,0,12,0,12,0,12,0,12,45,61,12,15,12,15,0,12
14000US08107000600,"Census Tract 6, Routt, CO",3044,444,2821,436,2780,436,0,12,0,12,18,24,0,12,0,12,23,41,0,12,23,41,223,117,153,106,0,12,0,12,0,12,0,12,70,75,0,12,0,12,0,12
14000US08107000800,"Census Tract 8, Routt, CO",2254,324,2158,297,2084,315,2,5,8,15,60,73,4,7,0,12,0,12,0,12,0,12,96,74,35,32,0,12,6,9,0,12,0,12,54,62,1,2,0,12,1,2
14000US08109977600,"Census Tract 9776, Saguache, CO",3426,281,3057,243,2856,195,0,12,41,48,7,14,0,12,0,12,153,136,0,12,153,136,369,115,244,103,0,12,6,9,0,12,0,12,40,40,79,61,10,17,69,59
14000US08109977700,"Census Tract 9777, Saguache, CO",3304,281,1255,243,1110,195,74,99,33,52,0,12,0,12,0,12,38,57,0,12,38,57,2049,115,1753,175,0,12,12,17,0,12,0,12,211,130,73,60,9,13,64,59
14000US08111972600,"Census Tract 9726, San Juan, CO",646,158,491,122,484,120,0,12,0,12,0,12,0,12,0,12,7,11,0,12,7,11,155,114,125,80,0,12,0,12,0,12,0,12,0,12,30,39,30,39,0,12
14000US08113968101,"Census Tract 9681.01, San Miguel, CO",2018,291,1716,308,1613,296,0,12,11,16,67,86,0,12,0,12,25,38,0,12,25,38,302,105,269,105,0,12,0,12,0,12,0,12,33,16,0,12,0,12,0,12
14000US08113968102,"Census Tract 9681.02, San Miguel, CO",1902,219,1566,205,1417,174,0,12,52,58,45,56,0,12,17,24,35,45,0,12,35,45,336,108,242,87,0,12,0,12,0,12,0,12,6,7,88,76,88,76,0,12
14000US08113968103,"Census Tract 9681.03, San Miguel, CO",2333,229,2221,226,2181,224,1,2,14,23,1,4,0,12,0,12,24,25,0,12,24,25,112,63,72,61,0,12,0,12,0,12,0,12,13,21,27,44,27,44,0,12
14000US08113968200,"Census Tract 9682, San Miguel, CO",1857,202,1722,204,1722,204,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,96,135,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08115968300,"Census Tract 9683, Sedgwick, CO",2306,0,1865,146,1814,145,10,12,2,3,12,10,0,12,6,13,21,15,0,12,21,15,441,146,248,97,0,12,7,12,0,12,0,12,88,54,98,76,66,44,32,44
14000US08119010104,"Census Tract 101.04, Teller, CO",2118,284,1964,302,1846,272,9,15,1,2,34,38,0,12,0,12,74,94,59,91,15,21,154,128,142,129,0,12,0,12,0,12,0,12,7,12,5,10,5,10,0,12
14000US08121924100,"Census Tract 9241, Washington, CO",2008,154,1873,147,1830,136,7,12,0,12,17,25,1,3,0,12,18,21,0,12,18,21,135,61,128,62,0,12,0,12,0,12,0,12,6,8,1,3,1,3,0,12
14000US08121924200,"Census Tract 9242, Washington, CO",2861,155,2487,148,2376,136,41,26,0,12,2,6,0,12,0,12,68,25,0,12,68,25,374,61,284,71,24,19,0,12,0,12,0,12,29,26,37,43,23,35,14,21
14000US08123000100,"Census Tract 1, Weld, CO",3008,899,1574,329,1431,332,61,51,6,10,54,55,0,12,0,12,22,28,0,12,22,28,1434,725,1282,740,0,12,0,12,0,12,0,12,138,133,14,30,14,30,0,12
14000US08123000200,"Census Tract 2, Weld, CO",3587,487,2268,278,1957,260,88,53,19,23,82,40,15,26,0,12,107,59,0,12,107,59,1319,327,1073,308,0,12,0,12,0,12,5,8,152,95,89,43,33,26,56,37
14000US08123000300,"Census Tract 3, Weld, CO",2288,292,1883,266,1586,269,176,71,0,12,24,29,11,20,0,12,86,70,0,12,86,70,405,96,317,117,0,12,11,22,0,12,0,12,0,12,77,79,70,78,7,14
14000US08123000401,"Census Tract 4.01, Weld, CO",3187,392,2572,362,2294,294,144,190,0,12,28,28,14,19,0,12,92,76,40,55,52,54,615,276,453,207,0,12,0,12,0,12,0,12,137,167,25,29,25,29,0,12
14000US08123000402,"Census Tract 4.02, Weld, CO",4304,716,2822,512,2206,435,377,285,10,15,161,230,0,12,0,12,68,65,0,12,68,65,1482,628,1306,627,23,35,0,12,0,12,0,12,66,69,87,103,45,69,42,69
14000US08123000501,"Census Tract 5.01, Weld, CO",3507,536,519,189,369,151,89,90,0,12,7,16,0,12,2,5,52,76,0,12,52,76,2988,511,2584,511,0,12,0,12,0,12,0,12,318,233,86,99,86,99,0,12
14000US08123000502,"Census Tract 5.02, Weld, CO",3694,512,1304,268,1207,272,36,34,0,12,45,125,0,12,0,12,16,15,0,12,16,15,2390,521,1837,444,35,45,10,15,0,12,0,12,295,238,213,257,208,258,5,8
14000US08123000600,"Census Tract 6, Weld, CO",2295,344,1097,254,919,212,144,64,29,29,0,12,0,12,0,12,5,10,0,12,5,10,1198,234,1102,236,0,12,4,9,0,12,0,12,41,44,51,43,34,38,17,20
14000US08123000701,"Census Tract 7.01, Weld, CO",1917,478,396,72,328,69,7,11,25,41,15,23,0,12,6,10,15,20,7,12,8,17,1521,473,1232,425,0,12,20,30,23,24,0,12,138,128,108,166,108,166,0,12
14000US08123000703,"Census Tract 7.03, Weld, CO",6598,803,2007,380,1466,351,393,281,0,17,75,95,0,17,0,17,73,81,28,44,45,64,4591,838,3856,733,0,17,52,74,0,17,0,17,449,258,234,291,203,283,31,50
14000US08123000704,"Census Tract 7.04, Weld, CO",961,315,483,213,477,213,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,478,230,343,212,0,12,15,22,0,12,0,12,88,97,32,36,32,36,0,12
14000US08123000705,"Census Tract 7.05, Weld, CO",1877,343,1157,248,1103,240,0,12,0,12,49,65,0,12,0,12,5,9,0,12,5,9,720,230,540,124,0,12,6,9,0,12,0,12,156,197,18,24,0,12,18,24
14000US08123000800,"Census Tract 8, Weld, CO",3114,510,2071,475,1878,448,68,60,5,6,33,46,0,12,22,34,65,63,0,12,65,63,1043,272,878,266,18,25,10,20,0,12,0,12,80,63,57,60,52,60,5,8
14000US08123000900,"Census Tract 9, Weld, CO",3503,610,1975,454,1936,457,19,33,0,12,9,17,0,12,0,12,11,14,4,7,7,11,1528,545,1069,450,0,12,21,36,0,12,0,12,9,16,429,427,338,408,91,148
14000US08123001003,"Census Tract 10.03, Weld, CO",4007,466,1732,356,1012,253,366,301,18,23,207,187,0,12,0,12,129,97,10,14,119,95,2275,440,1995,420,0,12,28,44,0,12,0,12,134,97,118,110,34,41,84,102
14000US08123001004,"Census Tract 10.04, Weld, CO",4067,542,2140,337,1573,262,340,186,0,12,70,85,60,87,0,12,97,84,0,12,97,84,1927,472,1410,355,0,12,106,128,36,62,0,12,227,265,148,111,66,64,82,87
14000US08123001005,"Census Tract 10.05, Weld, CO",8489,921,4563,1042,4262,1000,8,15,31,51,108,122,0,17,37,58,117,94,0,17,117,94,3926,797,3297,735,0,17,83,92,0,17,0,17,280,220,266,196,138,146,128,125
14000US08123001006,"Census Tract 10.06, Weld, CO",5149,626,2735,333,2466,350,44,36,0,17,44,68,0,17,0,17,181,115,0,17,181,115,2414,558,1733,426,10,14,53,57,0,17,0,17,340,209,278,225,278,225,0,17
14000US08123001100,"Census Tract 11, Weld, CO",5216,874,2966,346,2783,339,58,68,33,38,40,40,0,17,0,17,52,54,0,17,52,54,2250,819,1547,635,0,17,26,39,0,17,0,17,253,229,424,507,424,507,0,17
14000US08123001201,"Census Tract 12.01, Weld, CO",4837,765,2819,389,2462,389,35,42,25,32,179,149,0,12,0,12,118,108,0,12,118,108,2018,665,1535,619,17,27,0,12,42,63,0,12,215,132,209,184,209,184,0,12
14000US08123001202,"Census Tract 12.02, Weld, CO",2712,263,2308,251,2072,275,169,90,0,12,47,52,0,12,0,12,20,26,0,12,20,26,404,187,357,199,0,12,32,50,0,12,0,12,15,24,0,12,0,12,0,12
14000US08123001300,"Census Tract 13, Weld, CO",7625,1062,3356,652,2905,599,33,48,0,17,0,17,0,17,0,17,418,256,0,17,418,256,4269,1053,2981,975,0,17,50,79,0,17,0,17,612,359,626,622,593,612,33,52
14000US08123001404,"Census Tract 14.04, Weld, CO",3666,538,1990,207,1945,197,0,12,0,12,0,12,0,12,7,11,38,35,14,21,24,28,1676,525,1000,318,0,12,0,12,0,12,8,15,442,294,226,225,226,225,0,12
14000US08123001405,"Census Tract 14.05, Weld, CO",5107,688,3528,696,3403,690,14,22,0,17,0,17,0,17,16,25,95,83,0,17,95,83,1579,587,1449,595,0,17,0,17,0,17,0,17,121,91,9,22,9,22,0,17
14000US08123001406,"Census Tract 14.06, Weld, CO",5602,642,4415,576,4317,572,18,29,0,17,38,45,0,17,0,17,42,52,19,32,23,42,1187,445,912,435,0,17,9,12,0,17,21,31,145,110,100,85,74,88,26,45
14000US08123001407,"Census Tract 14.07, Weld, CO",4157,787,3491,785,3374,782,16,17,0,12,45,58,0,12,0,12,56,40,19,31,37,32,666,135,496,170,0,12,26,32,0,12,0,12,144,155,0,12,0,12,0,12
14000US08123001408,"Census Tract 14.08, Weld, CO",1829,234,1467,186,1355,160,25,33,18,18,39,34,0,12,0,12,30,35,0,12,30,35,362,205,285,186,0,12,0,12,0,12,0,12,49,49,28,33,5,8,23,31
14000US08123001409,"Census Tract 14.09, Weld, CO",3842,696,2769,666,2492,647,105,120,22,29,72,83,0,12,5,9,73,72,0,12,73,72,1073,412,633,395,12,19,39,57,0,12,0,12,197,155,192,191,53,69,139,177
14000US08123001410,"Census Tract 14.10, Weld, CO",3128,374,2633,348,2556,352,18,22,1,3,26,25,0,12,0,12,32,34,32,34,0,12,495,206,203,121,8,11,67,67,0,12,0,12,0,12,217,168,217,168,0,12
14000US08123001411,"Census Tract 14.11, Weld, CO",2547,392,2122,391,2052,387,18,33,0,12,18,22,17,26,7,11,10,16,0,12,10,16,425,227,318,212,0,12,0,12,31,35,0,12,45,62,31,39,23,36,8,13
14000US08123001412,"Census Tract 14.12, Weld, CO",3370,447,3013,443,2827,444,35,46,0,12,44,51,0,12,0,12,107,97,0,12,107,97,357,247,202,142,0,12,0,12,34,47,0,12,111,131,10,16,10,16,0,12
14000US08123001413,"Census Tract 14.13, Weld, CO",2422,354,1752,283,1707,295,0,12,0,12,0,12,0,12,20,30,25,37,0,12,25,37,670,255,422,153,0,12,193,264,0,12,0,12,55,89,0,12,0,12,0,12
14000US08123001414,"Census Tract 14.14, Weld, CO",2540,462,2045,455,1980,456,2,4,16,23,11,16,3,5,4,7,29,36,0,12,29,36,495,174,343,133,0,12,5,7,0,12,0,12,84,94,63,56,30,37,33,42
14000US08123001415,"Census Tract 14.15, Weld, CO",3591,459,3023,429,2890,419,0,12,0,12,0,12,103,117,15,23,15,17,0,12,15,17,568,167,386,166,0,12,0,12,0,12,0,12,21,26,161,140,89,127,72,97
14000US08123001416,"Census Tract 14.16, Weld, CO",3381,636,2842,590,2476,493,59,73,0,12,75,78,0,12,7,11,225,160,0,12,225,160,539,284,252,155,0,12,0,12,0,12,0,12,113,119,174,243,174,243,0,12
14000US08123001417,"Census Tract 14.17, Weld, CO",3769,851,1899,311,1792,307,3,5,0,12,82,103,0,12,0,12,22,25,0,12,22,25,1870,723,1688,711,0,12,6,12,0,12,0,12,144,160,32,34,32,34,0,12
14000US08123001500,"Census Tract 15, Weld, CO",7593,543,5744,860,5538,833,0,17,19,27,57,72,0,17,0,17,130,121,0,17,130,121,1849,706,1523,664,0,17,0,17,0,17,0,17,29,44,297,292,247,286,50,59
14000US08123001600,"Census Tract 16, Weld, CO",4821,481,3957,495,3777,472,3,5,15,20,0,12,0,12,0,12,162,139,58,86,104,104,864,338,654,320,0,12,0,12,0,12,0,12,111,107,99,88,99,88,0,12
14000US08123001700,"Census Tract 17, Weld, CO",6963,776,4278,595,3751,539,51,48,45,52,9,12,20,46,0,17,402,205,4,5,398,204,2685,429,1999,327,0,17,7,12,0,17,0,17,266,182,413,252,353,272,60,78
14000US08123001800,"Census Tract 18, Weld, CO",5017,583,3125,462,2896,411,0,17,14,17,4,6,0,17,0,17,211,150,0,17,211,150,1892,429,1266,365,7,12,7,10,0,17,0,17,491,360,121,97,110,98,11,13
14000US08123001905,"Census Tract 19.05, Weld, CO",5262,475,2151,297,1974,283,30,50,0,17,0,17,0,17,7,12,140,101,7,12,133,104,3111,497,1828,411,0,17,0,17,0,17,0,17,432,271,851,378,791,380,60,80
14000US08123001906,"Census Tract 19.06, Weld, CO",1840,492,848,243,828,231,0,12,0,12,0,12,0,12,0,12,20,24,0,12,20,24,992,450,461,251,0,12,0,12,0,12,0,12,531,452,0,12,0,12,0,12
14000US08123002004,"Census Tract 20.04, Weld, CO",4972,287,3317,391,3084,401,18,30,11,16,193,211,0,12,0,12,11,18,0,12,11,18,1655,335,1266,327,0,12,0,12,0,12,0,12,192,142,197,186,197,186,0,12
14000US08123002005,"Census Tract 20.05, Weld, CO",1347,315,1117,320,922,305,11,20,0,12,184,88,0,12,0,12,0,12,0,12,0,12,230,107,157,88,0,12,1,2,0,12,0,12,37,37,35,33,19,28,16,19
14000US08123002006,"Census Tract 20.06, Weld, CO",517,295,442,247,375,171,0,12,0,12,0,12,0,12,0,12,67,99,39,58,28,46,75,67,58,50,0,12,0,12,0,12,0,12,0,12,17,25,17,25,0,12
14000US08123002007,"Census Tract 20.07, Weld, CO",7253,498,6384,574,5657,560,0,17,22,30,469,253,0,17,0,17,236,167,58,73,178,147,869,322,759,309,0,17,0,17,0,17,0,17,39,43,71,85,26,31,45,67
14000US08123002008,"Census Tract 20.08, Weld, CO",5777,458,5148,455,4809,456,9,16,0,17,289,178,12,21,0,17,29,36,0,17,29,36,629,209,546,209,0,17,0,17,6,9,0,17,17,19,60,67,41,63,19,23
14000US08123002009,"Census Tract 20.09, Weld, CO",4268,502,4106,512,3759,507,0,12,18,27,178,92,0,12,0,12,151,106,5,9,146,105,162,145,145,136,0,12,0,12,0,12,0,12,0,12,17,22,17,22,0,12
14000US08123002010,"Census Tract 20.10, Weld, CO",2607,350,1473,240,1350,208,18,27,0,12,22,30,0,12,0,12,83,95,0,12,83,95,1134,319,755,209,0,12,49,68,0,12,0,12,258,263,72,71,21,32,51,63
14000US08123002011,"Census Tract 20.11, Weld, CO",1592,289,1391,309,1127,265,0,12,1,2,194,156,0,12,0,12,69,58,0,12,69,58,201,135,64,56,0,12,0,12,0,12,0,12,33,46,104,78,83,77,21,24
14000US08123002012,"Census Tract 20.12, Weld, CO",868,71,742,79,698,79,0,12,2,4,37,31,0,12,0,12,5,5,0,12,5,5,126,59,50,39,0,12,0,12,0,12,0,12,76,51,0,12,0,12,0,12
14000US08123002013,"Census Tract 20.13, Weld, CO",3090,746,2797,723,2350,471,82,93,11,17,38,41,0,12,36,42,280,219,0,12,280,219,293,113,217,101,0,12,0,12,15,26,0,12,19,17,42,37,42,37,0,12
14000US08123002014,"Census Tract 20.14, Weld, CO",2128,371,1528,279,1174,161,7,11,0,12,294,214,0,12,0,12,53,48,0,12,53,48,600,276,478,256,0,12,0,12,0,12,0,12,33,36,89,95,79,94,10,11
14000US08123002015,"Census Tract 20.15, Weld, CO",992,144,833,156,777,161,0,12,0,12,19,23,0,12,0,12,37,41,0,12,37,41,159,86,86,72,0,12,0,12,3,5,0,12,7,10,63,55,2,4,61,55
14000US08123002016,"Census Tract 20.16, Weld, CO",2715,386,2106,364,1987,368,0,12,0,12,4,7,32,48,0,12,83,91,0,12,83,91,609,218,455,216,0,12,0,12,0,12,0,12,96,91,58,45,58,45,0,12
14000US08123002017,"Census Tract 20.17, Weld, CO",439,77,418,76,418,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,17,12,11,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12
14000US08123002018,"Census Tract 20.18, Weld, CO",1486,215,1311,230,1219,230,24,28,3,5,9,10,0,12,32,44,24,26,0,12,24,26,175,137,163,136,0,12,0,12,0,12,0,12,0,12,12,15,12,15,0,12
